,,,,,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Avg_Hugin,Avg_SIIC,Avg_HuginCost,Avg_SIICCost,Avg_complexity,Avg_RComplexity,Avg_difference,STD_Hugin,STD_SIIC,STD_HuginCost,STD_SIICCost,STD_complexity,STD_RComplexity,STD_difference
3,3,5,2,1,0.0,62.0,15.0,1458.0,4698.0,182.0,810.0,47.0,1.0,63.0,16.0,540.0,1296.0,110.0,810.0,47.0,2.0,62.0,0.0,1404.0,2700.0,208.0,810.0,62.0,3.0,63.0,16.0,972.0,28350.0,166.0,810.0,47.0,4.0,63.0,16.0,2268.0,3402.0,182.0,810.0,47.0,62.6,12.6,8089.2,169.6,810.0,1328.4,50.0,0.5477225575051661,7.05691150575094,11392.553936672848,36.56227564033727,0.0,643.0309479333013,6.708203932499369
3,3,5,2,2,0.0,63.0,15.0,3942.0,891324.0,400.0,1350.0,48.0,1.0,62.0,16.0,2106.0,9018.0,274.0,1350.0,46.0,2.0,62.0,16.0,14148.0,295326.0,628.0,1350.0,46.0,3.0,62.0,15.0,2646.0,53514.0,274.0,1350.0,47.0,4.0,62.0,16.0,7776.0,257094.0,388.0,1350.0,46.0,62.2,15.6,301255.2,392.8,1350.0,6123.6,46.6,0.4472135954999579,0.5477225575051662,352471.5729575933,144.5863064055514,0.0,5002.889445110695,0.8944271909999159
3,3,5,2,3,0.0,63.0,31.0,5508.0,35964.0,602.0,1890.0,32.0,1.0,62.0,15.0,6642.0,123714.0,530.0,1890.0,47.0,2.0,62.0,31.0,12150.0,11164716.0,664.0,1890.0,31.0,3.0,63.0,47.0,11340.0,12759930.0,1468.0,1890.0,16.0,4.0,62.0,16.0,5022.0,140886.0,440.0,1890.0,46.0,62.4,28.0,4845042.0,740.8,1890.0,8132.4,34.4,0.5477225575051661,13.152946437965905,6521713.43445923,415.0002409637855,0.0,3362.0367041422974,12.739701723352868
3,3,5,3,1,0.0,63.0,16.0,1890.0,9072.0,242.0,1080.0,47.0,1.0,63.0,15.0,1674.0,14580.0,248.0,1080.0,48.0,2.0,63.0,16.0,2214.0,100116.0,298.0,1080.0,47.0,3.0,78.0,16.0,2646.0,80406.0,188.0,1080.0,62.0,4.0,63.0,15.0,2754.0,7074.0,256.0,1080.0,48.0,66.0,15.6,42249.6,246.4,1080.0,2235.6,50.4,6.708203932499369,0.5477225575051661,44463.78821917898,39.329378332234036,0.0,467.0297635054965,6.5038450166036395
3,3,5,3,2,0.0,63.0,31.0,10584.0,1125900.0,604.0,1890.0,32.0,1.0,63.0,16.0,7830.0,100563498.0,988.0,1890.0,47.0,2.0,62.0,32.0,12150.0,3898692.0,688.0,1890.0,30.0,3.0,78.0,15.0,6264.0,82620.0,478.0,1890.0,63.0,4.0,78.0,16.0,4698.0,83538.0,484.0,1890.0,62.0,68.8,22.0,21150849.6,648.4,1890.0,8305.2,46.8,8.408329203831164,8.689073598491383,44420451.90779134,209.12388672746116,0.0,3056.9437678832105,15.770225109363532
3,3,5,3,3,0.0,62.0,46.0,349758.0,11622623256.0,11348.0,2700.0,16.0,1.0,63.0,31.0,140940.0,317273760.0,4084.0,2700.0,32.0,2.0,63.0,31.0,84564.0,3874391514.0,7018.0,2700.0,32.0,3.0,78.0,31.0,55242.0,455868.0,4860.0,2700.0,47.0,4.0,78.0,31.0,65286.0,431002242.0,3916.0,2700.0,47.0,68.8,34.0,3249149328.0,6245.2,2700.0,139158.0,34.8,8.408329203831164,6.708203932499369,4939581205.822569,3108.477312125665,0.0,122305.97675502207,12.911235417263523
3,3,20,0,0,0.0,62.0,0.0,33426.0,33426.0,410.0,1080.0,62.0,1.0,63.0,15.0,50544.0,50544.0,424.0,1080.0,48.0,2.0,62.0,15.0,40932.0,40932.0,418.0,1080.0,47.0,3.0,62.0,15.0,55674.0,55674.0,408.0,1080.0,47.0,4.0,47.0,0.0,34272.0,34272.0,404.0,1080.0,47.0,59.2,9.0,42969.6,412.8,1080.0,42969.6,50.2,6.833739825307955,8.215838362577491,9869.823645840892,8.07465169527454,0.0,9869.823645840892,6.610597552415363
3,3,20,1,1,0.0,78.0,32.0,726354.0,2924370.0,938.0,2160.0,46.0,1.0,78.0,31.0,727866.0,1213380.0,1006.0,2160.0,47.0,,,,,,,,,3.0,74.0,15.0,1102248.0,16689726.0,946.0,2160.0,59.0,,,,,,,,,76.66666666666667,26.0,6942492.0,963.3333333333334,2160.0,852156.0,50.666666666666664,2.3094010767585034,9.539392014169456,8484591.89844108,37.16629297271027,0.0,216587.3446995461,7.234178138070235
3,3,20,1,2,0.0,94.0,47.0,3307230.0,17544600.0,1488.0,3240.0,47.0,,,,,,,,,,,,,,,,,3.0,78.0,31.0,1970568.0,75370662.0,1560.0,3240.0,47.0,4.0,78.0,47.0,3350970.0,64114578.0,1646.0,3240.0,31.0,83.33333333333333,41.666666666666664,52343280.0,1564.6666666666667,3240.0,2876256.0,41.666666666666664,9.237604307034013,9.237604307034013,30657559.492897734,79.10330797971304,0.0,784653.6572960073,9.237604307034013
3,3,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,,3.0,78.0,78.0,572670.0,1024812.0,1742.0,4320.0,0.0,4.0,78.0,47.0,1188756.0,3452058.0,1952.0,4320.0,31.0,78.0,62.5,2238435.0,1847.0,4320.0,880713.0,15.5,0.0,21.920310216782973,1716322.1062079228,148.49242404917499,0.0,435638.5883940953,21.920310216782973
3,3,20,2,1,,,,,,,,,1.0,94.0,31.0,2339604.0,8147790.0,1454.0,3240.0,63.0,2.0,125.0,47.0,4636278.0,9837612.0,1358.0,3240.0,78.0,3.0,109.0,32.0,2897046.0,17261748.0,1636.0,3240.0,77.0,,,,,,,,,109.33333333333333,36.666666666666664,11749050.0,1482.6666666666667,3240.0,3290976.0,72.66666666666667,15.50268793897798,8.962886439832502,4848324.868170861,141.1996222846695,0.0,1197941.358850257,8.386497083606084
3,3,20,2,2,,,,,,,,,1.0,203.0,62.0,32804352.0,107622594.0,3010.0,5400.0,141.0,2.0,109.0,78.0,7156998.0,52665714.0,2584.0,5400.0,31.0,3.0,297.0,62.0,69077448.0,42075669996.0,3116.0,5400.0,235.0,,,,,,,,,203.0,67.33333333333333,14078652768.0,2903.3333333333335,5400.0,36346266.0,135.66666666666666,94.0,9.237604307034013,24246143720.46329,281.5836169476721,0.0,31111804.803613886,102.10452161061886
3,3,20,2,3,,,,,,,,,,,,,,,,,2.0,172.0,141.0,21476988.0,83748168.0,3552.0,7560.0,31.0,,,,,,,,,4.0,328.0,141.0,69672960.0,139705487586.0,4510.0,7560.0,187.0,250.0,141.0,69894617877.0,4031.0,7560.0,45574974.0,109.0,110.30865786510141,0.0,98727478743.52888,677.4082963767125,0.0,34079698.62707697,110.30865786510141
3,3,20,3,1,,,,,,,,,1.0,125.0,63.0,6978312.0,63513234.0,2074.0,4320.0,62.0,2.0,141.0,63.0,12673098.0,333498708.0,2046.0,4320.0,78.0,,,,,,,,,,,,,,,,,133.0,63.0,198505971.0,2060.0,4320.0,9825705.0,70.0,11.313708498984761,0.0,190908559.4872643,19.79898987322333,0.0,4026821.798006214,11.313708498984761
3,3,20,3,2,,,,,,,,,1.0,328.0,156.0,71728254.0,43541271684.0,4610.0,7560.0,172.0,,,,,,,,,,,,,,,,,4.0,1063.0,125.0,309490632.0,471193259130.0,4280.0,7560.0,938.0,695.5,140.5,257367265407.0,4445.0,7560.0,190609443.0,555.0,519.7234841721124,21.920310216782973,302395620310.9709,233.3452377915607,0.0,168123389.7948392,541.6437943888955
3,3,20,3,3,0.0,1219.0,344.0,352969650.0,10648781939214.0,5522.0,10800.0,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0,344.0,10648781939214.0,5522.0,10800.0,352969650.0,875.0,,,,,,,
3,5,5,0,0,0.0,47.0,15.0,90.0,90.0,34.0,2430.0,32.0,1.0,47.0,0.0,108.0,108.0,40.0,2430.0,47.0,2.0,47.0,16.0,90.0,90.0,58.0,2430.0,31.0,3.0,47.0,0.0,108.0,108.0,58.0,2430.0,47.0,4.0,63.0,15.0,54.0,54.0,40.0,2430.0,48.0,50.2,9.2,90.0,46.0,2430.0,90.0,41.0,7.155417527999327,8.408329203831164,22.045407685048602,11.224972160321824,0.0,22.045407685048602,8.689073598491383
3,5,5,1,1,0.0,47.0,0.0,972.0,7290.0,244.0,4860.0,47.0,1.0,62.0,16.0,360.0,954.0,70.0,4860.0,46.0,2.0,62.0,16.0,648.0,972.0,118.0,4860.0,46.0,3.0,47.0,0.0,972.0,1242.0,166.0,4860.0,47.0,4.0,47.0,15.0,378.0,378.0,94.0,4860.0,32.0,53.0,9.4,2167.2,138.4,4860.0,666.0,43.6,8.215838362577491,8.590692637965812,2881.0010760150717,68.88250866511758,0.0,301.73498305632376,6.5038450166036395
3,5,5,1,2,0.0,63.0,16.0,1296.0,2106.0,232.0,7290.0,47.0,1.0,63.0,15.0,1782.0,75168.0,256.0,7290.0,48.0,2.0,62.0,15.0,5832.0,79218.0,346.0,7290.0,47.0,3.0,63.0,15.0,1080.0,2106.0,154.0,7290.0,48.0,4.0,62.0,16.0,1944.0,2430.0,322.0,7290.0,46.0,62.6,15.4,32205.6,262.0,7290.0,2386.8,47.2,0.5477225575051661,0.5477225575051661,41092.857539966724,76.249590162833,0.0,1957.602411114167,0.8366600265340756
3,5,5,1,3,0.0,62.0,15.0,2106.0,20412.0,296.0,9720.0,47.0,1.0,63.0,31.0,4860.0,5184.0,362.0,9720.0,32.0,2.0,62.0,16.0,1458.0,4536.0,478.0,9720.0,46.0,3.0,62.0,15.0,4374.0,835434.0,1160.0,9720.0,47.0,4.0,47.0,15.0,1296.0,1296.0,216.0,9720.0,32.0,59.2,18.4,173372.4,502.4,9720.0,2818.8,40.8,6.833739825307955,7.056911505750941,370177.5930074645,379.9247293872827,0.0,1678.0885554701815,8.043631020876083
3,5,5,2,1,0.0,63.0,0.0,972.0,1458.0,248.0,7290.0,63.0,1.0,62.0,16.0,1998.0,9018.0,236.0,7290.0,46.0,2.0,63.0,16.0,2052.0,8100.0,242.0,7290.0,47.0,3.0,62.0,16.0,702.0,7290.0,136.0,7290.0,46.0,4.0,62.0,15.0,1350.0,2376.0,142.0,7290.0,47.0,62.4,12.6,5648.4,200.8,7290.0,1414.8,49.8,0.5477225575051661,7.05691150575094,3475.8974093030997,56.614485778818135,0.0,603.0134326862047,7.395944834840238
3,5,5,2,2,0.0,62.0,16.0,4644.0,33804.0,558.0,12150.0,46.0,1.0,78.0,15.0,2376.0,20844.0,454.0,12150.0,63.0,2.0,63.0,15.0,4644.0,120690.0,454.0,12150.0,48.0,3.0,62.0,16.0,3294.0,6804.0,520.0,12150.0,46.0,4.0,62.0,15.0,2646.0,9666.0,454.0,12150.0,47.0,65.4,15.4,38361.6,488.0,12150.0,3520.8,50.0,7.056911505750939,0.5477225575051662,47235.90544067087,48.45616575834287,0.0,1078.243571740634,7.314369419163897
3,5,5,2,3,0.0,62.0,32.0,18630.0,427032.0,1070.0,17010.0,30.0,,,,,,,,,2.0,63.0,15.0,6156.0,160218.0,610.0,17010.0,48.0,3.0,62.0,16.0,2754.0,43902.0,332.0,17010.0,46.0,4.0,62.0,16.0,37422.0,1424628.0,2800.0,17010.0,46.0,62.25,19.75,513945.0,1203.0,17010.0,16240.5,42.5,0.5,8.180260794538684,627949.2040061839,1107.3072443244166,0.0,15683.839612798902,8.386497083606082
3,5,5,3,1,0.0,63.0,15.0,2160.0,6804.0,334.0,9720.0,48.0,1.0,78.0,16.0,1242.0,1998.0,266.0,9720.0,62.0,2.0,63.0,15.0,2754.0,11826.0,250.0,9720.0,48.0,3.0,78.0,16.0,3186.0,11178.0,404.0,9720.0,62.0,4.0,78.0,16.0,1512.0,3672.0,206.0,9720.0,62.0,72.0,15.6,7095.6,292.0,9720.0,2170.8,56.4,8.215838362577491,0.5477225575051662,4382.75789885775,77.69169839822013,0.0,816.6328428369753,7.6681158050723255
3,5,5,3,2,0.0,63.0,31.0,20304.0,2836998.0,1070.0,17010.0,32.0,1.0,78.0,32.0,33210.0,159354.0,1266.0,17010.0,46.0,2.0,62.0,31.0,6048.0,3604932.0,838.0,17010.0,31.0,3.0,63.0,32.0,7452.0,312660.0,1178.0,17010.0,31.0,4.0,63.0,31.0,3726.0,143478.0,460.0,17010.0,32.0,65.8,31.4,1411484.4,962.4,17010.0,14148.0,34.4,6.833739825307954,0.5477225575051661,1675290.066586321,323.30913998833995,0.0,12453.118886447684,6.50384501660364
3,5,5,3,3,0.0,78.0,31.0,37908.0,149202.0,3790.0,24300.0,47.0,1.0,78.0,31.0,23004.0,927180.0,2410.0,24300.0,47.0,2.0,63.0,31.0,24138.0,1291522536.0,1204.0,24300.0,32.0,3.0,63.0,32.0,74844.0,157881906.0,5606.0,24300.0,31.0,4.0,78.0,32.0,74196.0,3922884.0,2690.0,24300.0,46.0,72.0,31.4,290880741.6,3140.0,24300.0,46818.0,40.6,8.215838362577491,0.5477225575051661,563452615.3573388,1657.3436577849507,0.0,25960.973864629963,8.324662155306964
3,5,20,0,0,0.0,63.0,15.0,1713636.0,1713636.0,2126.0,9720.0,48.0,1.0,63.0,16.0,992412.0,992412.0,1892.0,9720.0,47.0,2.0,62.0,15.0,2178252.0,2178252.0,2056.0,9720.0,47.0,3.0,78.0,47.0,5929686.0,5929686.0,2558.0,9720.0,31.0,4.0,78.0,32.0,3013686.0,3013686.0,2252.0,9720.0,46.0,68.8,25.0,2765534.4,2176.8,9720.0,2765534.4,43.8,8.408329203831164,14.265342617687105,1914992.7200265802,249.6261204281315,0.0,1914992.7200265802,7.19027120489902
3,5,20,1,1,0.0,94.0,47.0,6343758.0,30230172.0,5378.0,19440.0,47.0,,,,,,,,,2.0,156.0,47.0,15478128.0,17064432.0,4448.0,19440.0,109.0,3.0,141.0,47.0,13553082.0,58898340.0,5164.0,19440.0,94.0,,,,,,,,,130.33333333333334,47.0,35397648.0,4996.666666666667,19440.0,11791656.0,83.33333333333333,32.34707611722168,0.0,21390326.570579704,487.057833663861,0.0,4815199.371711622,32.34707611722168
3,5,20,1,2,0.0,141.0,47.0,10056798.0,12348774.0,7202.0,29160.0,94.0,,,,,,,,,2.0,125.0,47.0,11461338.0,21053520.0,6872.0,29160.0,78.0,3.0,578.0,62.0,138897828.0,3389466546.0,8292.0,29160.0,516.0,4.0,422.0,94.0,84617946.0,177390486.0,8492.0,29160.0,328.0,316.5,62.5,900064831.5,7714.5,29160.0,61258477.5,254.0,221.34814207487716,22.15851980616034,1661332777.2492065,798.0131577862611,0.0,62382958.6790803,208.72310205948295
3,5,20,1,3,0.0,421.0,62.0,51754626.0,470575332.0,10618.0,38880.0,359.0,1.0,359.0,47.0,66394404.0,2539958472.0,12800.0,38880.0,312.0,,,,,,,,,3.0,4015.0,156.0,996455520.0,60379790958.0,14290.0,38880.0,3859.0,4.0,109.0,47.0,8609490.0,1997944056.0,9516.0,38880.0,62.0,1226.0,78.0,16347067204.5,11806.0,38880.0,280803510.0,1148.0,1864.217798434507,52.478567053607705,29368221725.82409,2145.828200641111,0.0,477731458.71509767,1812.0277775648658
3,5,20,2,1,0.0,235.0,78.0,24732864.0,259199676.0,7526.0,29160.0,157.0,1.0,234.0,78.0,40105206.0,161969220.0,8552.0,29160.0,156.0,,,,,,,,,,,,,,,,,4.0,344.0,47.0,45547920.0,1525814496.0,7610.0,29160.0,297.0,271.0,67.66666666666667,648994464.0,7896.0,29160.0,36795330.0,203.33333333333334,63.221831672294975,17.8978583448784,760903060.0417196,569.663058307277,0.0,10795049.71838092,81.11925377697537
3,5,20,2,2,,,,,,,,,,,,,,,,,2.0,250.0,125.0,30289950.0,292135086.0,10436.0,48600.0,125.0,3.0,360.0,63.0,57792204.0,5990279022.0,10994.0,48600.0,297.0,,,,,,,,,305.0,94.0,3141207054.0,10715.0,48600.0,44041077.0,211.0,77.78174593052023,43.840620433565945,4029196217.3226047,394.5655839020935,0.0,19447030.301314853,121.62236636408618
3,5,20,2,3,0.0,406.0,94.0,63016218.0,269097228.0,19882.0,68040.0,312.0,,,,,,,,,,,,,,,,,3.0,3874.0,109.0,1000724544.0,3410367486300.0,22228.0,68040.0,3765.0,4.0,1640.0,125.0,272048220.0,411795261565290.0,23096.0,68040.0,1515.0,1973.3333333333333,109.33333333333333,138401966049606.0,21735.333333333332,68040.0,445262994.0,1864.0,1757.8649929199153,15.50268793897798,236771678452999.06,1662.675354160677,0.0,492266944.4634018,1752.7558301143945
3,5,20,3,1,0.0,750.0,125.0,148972608.0,12198738996.0,10202.0,38880.0,625.0,1.0,296.0,62.0,36979254.0,157633128.0,10118.0,38880.0,234.0,,,,,,,,,3.0,360.0,62.0,59312898.0,931965264.0,11228.0,38880.0,298.0,4.0,218.0,78.0,21265416.0,211830390.0,9386.0,38880.0,140.0,406.0,81.75,3375041944.5,10233.5,38880.0,66632544.0,324.25,236.56993328259898,29.803523281652456,5893043360.733822,757.5440581246744,0.0,57070007.49921654,210.73897756861842
3,5,20,3,2,,,,,,,,,1.0,1687.0,203.0,404296110.0,13496601024.0,20270.0,68040.0,1484.0,2.0,610.0,140.0,122744646.0,5907955968.0,18162.0,68040.0,470.0,3.0,656.0,156.0,144439686.0,143577522.0,16564.0,68040.0,500.0,4.0,1500.0,109.0,229267584.0,1180670904.0,20480.0,68040.0,1391.0,1113.25,152.0,5182201354.5,18869.0,68040.0,225187006.5,961.25,560.0900969189391,39.20034013457877,6084295020.649858,1859.3005853456473,0.0,127946979.98526433,551.3712451697132
3,5,20,3,3,,,,,,,,,,,,,,,,,2.0,1124.0,297.0,213060456.0,37306868058.0,26906.0,97200.0,827.0,3.0,437.0,234.0,66184452.0,5753040552.0,24698.0,97200.0,203.0,,,,,,,,,780.5,265.5,21529954305.0,25802.0,97200.0,139622454.0,515.0,485.78235867515815,44.54772721475249,22311925401.883205,1561.291772859897,0.0,103857018.42198248,441.23463146040564
4,2,5,0,0,0.0,47.0,0.0,96.0,96.0,37.0,240.0,47.0,1.0,47.0,0.0,208.0,208.0,58.0,240.0,47.0,2.0,47.0,0.0,112.0,112.0,49.0,240.0,47.0,3.0,47.0,0.0,256.0,256.0,49.0,240.0,47.0,4.0,63.0,0.0,208.0,208.0,49.0,240.0,63.0,50.2,0.0,176.0,48.4,240.0,176.0,50.2,7.155417527999327,0.0,68.81860213634101,7.46993975879324,0.0,68.81860213634101,7.155417527999327
4,2,5,1,1,0.0,63.0,15.0,2176.0,2432.0,129.0,480.0,48.0,1.0,47.0,16.0,2048.0,3328.0,207.0,480.0,31.0,2.0,47.0,0.0,896.0,16704.0,118.0,480.0,47.0,3.0,63.0,15.0,768.0,1664.0,114.0,480.0,48.0,4.0,47.0,0.0,1088.0,6464.0,106.0,480.0,47.0,53.4,9.2,6118.4,134.8,480.0,1395.2,44.2,8.763560920082657,8.408329203831164,6192.574650337289,41.20315521898778,0.0,665.7230655460272,7.395944834840238
4,2,5,1,2,0.0,63.0,15.0,10432.0,21056.0,341.0,720.0,48.0,1.0,63.0,16.0,1280.0,2432.0,173.0,720.0,47.0,2.0,63.0,0.0,3584.0,13568.0,202.0,720.0,63.0,3.0,63.0,0.0,2112.0,3776.0,233.0,720.0,63.0,4.0,63.0,0.0,1984.0,2688.0,254.0,720.0,63.0,63.0,6.2,8704.0,240.6,720.0,3878.4,56.8,0.0,8.497058314499201,8307.313404464767,63.986717371654564,0.0,3758.222558604001,8.497058314499201
4,2,5,1,3,0.0,63.0,15.0,2048.0,8128.0,289.0,960.0,48.0,1.0,62.0,16.0,15040.0,18877120.0,793.0,960.0,46.0,2.0,62.0,15.0,9408.0,1314112.0,397.0,960.0,47.0,3.0,62.0,16.0,27904.0,102400.0,730.0,960.0,46.0,4.0,62.0,16.0,5632.0,33024.0,529.0,960.0,46.0,62.2,15.6,4066956.8,547.6,960.0,12006.4,46.6,0.4472135954999579,0.5477225575051662,8297341.504761823,214.12099383292613,0.0,10105.577707385166,0.8944271909999159
4,2,5,2,1,0.0,63.0,16.0,3968.0,17280.0,261.0,720.0,47.0,1.0,63.0,16.0,3520.0,6272.0,221.0,720.0,47.0,2.0,62.0,16.0,5248.0,16000.0,278.0,720.0,46.0,3.0,63.0,16.0,4032.0,24640.0,281.0,720.0,47.0,4.0,63.0,31.0,928.0,2144.0,145.0,720.0,32.0,62.8,19.0,13267.2,237.2,720.0,3539.2,43.8,0.4472135954999579,6.708203932499369,9021.775612372545,56.81725090146478,0.0,1594.1653615607133,6.6105975524153635
4,2,5,2,2,0.0,63.0,16.0,11008.0,343808.0,641.0,1200.0,47.0,1.0,78.0,16.0,3392.0,9728.0,441.0,1200.0,62.0,2.0,62.0,31.0,16768.0,990848.0,782.0,1200.0,31.0,3.0,62.0,16.0,14208.0,5410560.0,1029.0,1200.0,46.0,4.0,63.0,32.0,3904.0,9344.0,357.0,1200.0,31.0,65.6,22.2,1352857.6,650.0,1200.0,9856.0,43.4,6.949820141557621,8.497058314499201,2303432.5868418203,269.57188280679424,0.0,6026.034185100512,12.973048986263793
4,2,5,2,3,0.0,62.0,16.0,25152.0,536882176.0,1837.0,1680.0,46.0,1.0,63.0,32.0,63680.0,117971008.0,2662.0,1680.0,31.0,2.0,63.0,15.0,30400.0,357952.0,1558.0,1680.0,48.0,3.0,63.0,15.0,46976.0,10494016.0,2674.0,1680.0,48.0,4.0,63.0,32.0,74880.0,23865152.0,3442.0,1680.0,31.0,62.8,22.0,137914060.8,2434.6,1680.0,48217.6,40.8,0.4472135954999579,9.137833441248533,227891414.26605248,749.9051940078825,0.0,21219.09359044349,8.983317872590282
